💚更新时间10-17 13:01,#genre#
文化精品,http://36.47.82.53:8010/rtp/239.111.205.75:5140
第一剧场,http://36.46.99.160:8025/rtp/239.111.205.65:5140
风云剧场,http://36.46.99.160:8025/rtp/239.111.205.66:5140
怀旧剧场,http://36.46.99.160:8025/rtp/239.111.205.67:5140
风云足球,http://36.46.99.160:8025/rtp/239.111.205.68:5140
风云音乐,http://36.46.99.160:8025/rtp/239.111.205.69:5140
央视台球,http://36.46.99.160:8025/rtp/239.111.205.70:5140
世界地理,http://36.46.99.160:8025/rtp/239.111.205.71:5140
女性时尚,http://36.46.99.160:8025/rtp/239.111.205.72:5140
央视高网,http://36.46.99.160:8025/rtp/239.111.205.73:5140
兵器科技,http://36.46.99.160:8025/rtp/239.111.205.74:5140
文化精品,http://36.46.99.160:8025/rtp/239.111.205.75:5140
第一剧场,http://36.47.82.53:8013/rtp/239.111.205.65:5140
风云剧场,http://36.47.82.53:8013/rtp/239.111.205.66:5140
怀旧剧场,http://36.47.82.53:8013/rtp/239.111.205.67:5140
风云足球,http://36.47.82.53:8013/rtp/239.111.205.68:5140
风云音乐,http://36.47.82.53:8013/rtp/239.111.205.69:5140
央视台球,http://36.47.82.53:8013/rtp/239.111.205.70:5140
世界地理,http://36.47.82.53:8013/rtp/239.111.205.71:5140
女性时尚,http://36.47.82.53:8013/rtp/239.111.205.72:5140
央视高网,http://36.47.82.53:8013/rtp/239.111.205.73:5140
兵器科技,http://36.47.82.53:8013/rtp/239.111.205.74:5140
文化精品,http://36.47.82.53:8013/rtp/239.111.205.75:5140
风云剧场,http://118.112.98.162:8888/rtp/239.93.1.156:5140
怀旧剧场,http://118.112.98.162:8888/rtp/239.93.1.198:5140
💚凤凰CHC&爬虫,#genre#
CHC家庭影院,http://183.188.23.48:6000/rtp/226.0.2.240:9820
CHC动作电影,http://183.188.23.48:6000/rtp/226.0.2.94:8012
CHC影迷电影,http://183.188.23.48:6000/rtp/226.0.2.93:8004
CHC家庭影院,http://183.188.23.41:6000/rtp/226.0.2.240:9820
CHC动作电影,http://183.188.23.41:6000/rtp/226.0.2.94:8012
CHC影迷电影,http://183.188.23.41:6000/rtp/226.0.2.93:8004
CHC家庭影院,http://171.121.79.198:8005/rtp/226.0.2.240:9820
CHC动作电影,http://171.121.79.198:8005/rtp/226.0.2.94:8012
CHC影迷电影,http://171.121.79.198:8005/rtp/226.0.2.93:8004
CHC家庭影院,http://183.185.227.252:8004/rtp/226.0.2.240:9820
CHC动作电影,http://183.185.227.252:8004/rtp/226.0.2.94:8012
CHC影迷电影,http://183.185.227.252:8004/rtp/226.0.2.93:8004
CHC家庭影院,http://118.79.139.181:8000/rtp/226.0.2.240:9820
CHC动作电影,http://118.79.139.181:8000/rtp/226.0.2.94:8012
CHC影迷电影,http://118.79.139.181:8000/rtp/226.0.2.93:8004
凤凰香港,http://60.164.128.167:8029/rtp/239.255.30.123:8231
凤凰中文,http://60.164.128.167:8029/rtp/239.255.30.50:8231
凤凰资讯,http://60.164.128.167:8029/rtp/239.255.30.70:8231
CHC动作电影,http://111.167.67.116:4022/rtp/225.1.1.215:5002
CHC影迷电影,http://111.167.67.116:4022/rtp/225.1.1.214:5002
CHC家庭影院,http://111.167.67.116:4022/rtp/225.1.1.213:5002
CHC动作电影,http://218.67.187.86:8888/rtp/225.1.1.215:5002
CHC影迷电影,http://218.67.187.86:8888/rtp/225.1.1.214:5002
CHC家庭影院,http://218.67.187.86:8888/rtp/225.1.1.213:5002
CHC动作电影,http://218.68.54.13:8888/rtp/225.1.1.215:5002
CHC影迷电影,http://218.68.54.13:8888/rtp/225.1.1.214:5002
CHC家庭影院,http://218.68.54.13:8888/rtp/225.1.1.213:5002
CHC动作电影,http://221.196.152.238:8888/rtp/225.1.1.215:5002
CHC影迷电影,http://221.196.152.238:8888/rtp/225.1.1.214:5002
CHC家庭影院,http://221.196.152.238:8888/rtp/225.1.1.213:5002
CHC动作电影,http://60.25.111.65:8888/rtp/225.1.1.215:5002
CHC影迷电影,http://60.25.111.65:8888/rtp/225.1.1.214:5002
CHC家庭影院,http://60.25.111.65:8888/rtp/225.1.1.213:5002
CHC家庭影院,http://36.46.99.160:8009/rtp/239.112.205.205:5140
CHC影迷电影,http://36.46.99.160:8009/rtp/239.112.205.206:5140
CHC动作电影,http://36.46.99.160:8009/rtp/239.112.205.207:5140
CHC家庭影院,http://36.47.82.53:8010/rtp/239.112.205.205:5140
CHC影迷电影,http://36.47.82.53:8010/rtp/239.112.205.206:5140
CHC动作电影,http://36.47.82.53:8010/rtp/239.112.205.207:5140
CHC家庭影院,http://36.46.99.160:8025/rtp/239.112.205.205:5140
CHC影迷电影,http://36.46.99.160:8025/rtp/239.112.205.206:5140
CHC动作电影,http://36.46.99.160:8025/rtp/239.112.205.207:5140
CHC家庭影院,http://36.47.82.53:8013/rtp/239.112.205.205:5140
CHC影迷电影,http://36.47.82.53:8013/rtp/239.112.205.206:5140
CHC动作电影,http://36.47.82.53:8013/rtp/239.112.205.207:5140
凤凰中文,http://118.112.98.162:8888/rtp/239.93.0.162:2192
凤凰中文,http://118.112.98.162:8888/rtp/239.93.1.9:2192
凤凰资讯,http://118.112.98.162:8888/rtp/239.93.0.118:2191
凤凰资讯,http://118.112.98.162:8888/rtp/239.93.1.4:2191
CHC家庭影院,http://42.237.178.36:4000/rtp/225.1.4.209:1262
CHC动作电影,http://42.237.178.36:4000/rtp/225.1.4.208:1261
CHC影迷电影,http://42.237.178.36:4000/rtp/225.1.4.207:1260
💚省级频道&爬虫,#genre#
山西黄河HD,http://183.188.23.48:6000/rtp/226.0.2.235:9792
山西经济与科技HD,http://183.188.23.48:6000/rtp/226.0.2.236:9800
山西影视HD,http://183.188.23.48:6000/rtp/226.0.2.237:9808
山西社会与法制HD,http://183.188.23.48:6000/rtp/226.0.2.238:9816
山西文体生活HD,http://183.188.23.48:6000/rtp/226.0.2.16:8040
山西黄河HD,http://183.188.23.41:6000/rtp/226.0.2.235:9792
山西经济与科技HD,http://183.188.23.41:6000/rtp/226.0.2.236:9800
山西影视HD,http://183.188.23.41:6000/rtp/226.0.2.237:9808
山西社会与法制HD,http://183.188.23.41:6000/rtp/226.0.2.238:9816
山西文体生活HD,http://183.188.23.41:6000/rtp/226.0.2.16:8040
山西黄河HD,http://171.121.79.198:8005/rtp/226.0.2.235:9792
山西经济与科技HD,http://171.121.79.198:8005/rtp/226.0.2.236:9800
山西影视HD,http://171.121.79.198:8005/rtp/226.0.2.237:9808
山西社会与法制HD,http://171.121.79.198:8005/rtp/226.0.2.238:9816
山西文体生活HD,http://171.121.79.198:8005/rtp/226.0.2.16:8040
山西黄河HD,http://183.185.227.252:8004/rtp/226.0.2.235:9792
山西经济与科技HD,http://183.185.227.252:8004/rtp/226.0.2.236:9800
山西影视HD,http://183.185.227.252:8004/rtp/226.0.2.237:9808
山西社会与法制HD,http://183.185.227.252:8004/rtp/226.0.2.238:9816
山西文体生活HD,http://183.185.227.252:8004/rtp/226.0.2.16:8040
山西黄河HD,http://118.79.139.181:8000/rtp/226.0.2.235:9792
山西经济与科技HD,http://118.79.139.181:8000/rtp/226.0.2.236:9800
山西影视HD,http://118.79.139.181:8000/rtp/226.0.2.237:9808
山西社会与法制HD,http://118.79.139.181:8000/rtp/226.0.2.238:9816
山西文体生活HD,http://118.79.139.181:8000/rtp/226.0.2.16:8040
甘肃文化影视,http://60.164.128.167:8029/rtp/239.255.30.250:8231
甘肃公共,http://60.164.128.167:8029/rtp/239.255.30.251:8231
甘肃都市,http://60.164.128.167:8029/rtp/239.255.30.252:8231
甘肃经济,http://60.164.128.167:8029/rtp/239.255.30.253:8231
甘肃少儿,http://60.164.128.167:8029/rtp/239.255.30.254:8231
G华语电影,http://60.164.128.167:8029/rtp/239.255.30.193:8231
G星光影院,http://60.164.128.167:8029/rtp/239.255.30.194:8231
G全球大片,http://60.164.128.167:8029/rtp/239.255.30.196:8231
G红色谍战剧场,http://60.164.128.167:8029/rtp/239.255.30.166:8231
辽宁北方,http://113.233.6.74:9000/rtp/232.0.0.151:1234
辽宁移动电视,http://113.233.6.74:9000/rtp/232.0.0.165:1234
辽宁都市,http://113.233.6.74:9000/rtp/232.0.0.154:1234
辽宁影视剧,http://113.233.6.74:9000/rtp/232.0.0.25:1234
辽宁生活,http://113.233.6.74:9000/rtp/232.0.0.150:1234
辽宁公共,http://113.233.6.74:9000/rtp/232.0.0.168:1234
辽宁经济,http://113.233.6.74:9000/rtp/232.0.0.156:1234
辽宁北方,http://119.117.66.8:9010/rtp/232.0.0.151:1234
辽宁移动电视,http://119.117.66.8:9010/rtp/232.0.0.165:1234
辽宁都市,http://119.117.66.8:9010/rtp/232.0.0.154:1234
辽宁影视剧,http://119.117.66.8:9010/rtp/232.0.0.25:1234
辽宁生活,http://119.117.66.8:9010/rtp/232.0.0.150:1234
辽宁公共,http://119.117.66.8:9010/rtp/232.0.0.168:1234
辽宁经济,http://119.117.66.8:9010/rtp/232.0.0.156:1234
黑龙江影视高清,http://218.7.89.174:4022/rtp/229.58.190.14:5000
黑龙江影视,http://218.7.89.174:4022/rtp/229.58.190.126:5000
黑龙江新闻高清,http://218.7.89.174:4022/rtp/229.58.190.16:5000
黑龙江新闻,http://218.7.89.174:4022/rtp/229.58.190.122:5000
黑龙江文体,http://218.7.89.174:4022/rtp/229.58.190.30:5000
黑龙江文体,http://218.7.89.174:4022/rtp/229.58.190.116:5000
黑龙江农业,http://218.7.89.174:4022/rtp/229.58.190.7:5000
黑龙江农业,http://218.7.89.174:4022/rtp/229.58.190.123:5000
黑龙江都市,http://218.7.89.174:4022/rtp/229.58.190.34:5000
黑龙江都市,http://218.7.89.174:4022/rtp/229.58.190.121:5000
天津新闻,http://111.167.67.116:4022/rtp/225.1.1.130:5002
天津影视,http://111.167.67.116:4022/rtp/225.1.1.149:5002
天津都市,http://111.167.67.116:4022/rtp/225.1.1.128:5002
天津体育,http://111.167.67.116:4022/rtp/225.1.1.122:5002
天津科教,http://111.167.67.116:4022/rtp/225.1.1.129:5002
天津少儿,http://111.167.67.116:4022/rtp/225.1.1.125:5002
天津IPTV,http://111.167.67.116:4022/rtp/225.1.2.123:5002
4K影视,http://111.167.67.116:4022/rtp/225.1.2.190:5002
天津新闻,http://218.67.187.86:8888/rtp/225.1.1.130:5002
天津影视,http://218.67.187.86:8888/rtp/225.1.1.149:5002
天津都市,http://218.67.187.86:8888/rtp/225.1.1.128:5002
天津体育,http://218.67.187.86:8888/rtp/225.1.1.122:5002
天津科教,http://218.67.187.86:8888/rtp/225.1.1.129:5002
天津少儿,http://218.67.187.86:8888/rtp/225.1.1.125:5002
天津IPTV,http://218.67.187.86:8888/rtp/225.1.2.123:5002
4K影视,http://218.67.187.86:8888/rtp/225.1.2.190:5002
天津新闻,http://218.68.54.13:8888/rtp/225.1.1.130:5002
天津影视,http://218.68.54.13:8888/rtp/225.1.1.149:5002
天津都市,http://218.68.54.13:8888/rtp/225.1.1.128:5002
天津体育,http://218.68.54.13:8888/rtp/225.1.1.122:5002
天津科教,http://218.68.54.13:8888/rtp/225.1.1.129:5002
天津少儿,http://218.68.54.13:8888/rtp/225.1.1.125:5002
天津IPTV,http://218.68.54.13:8888/rtp/225.1.2.123:5002
4K影视,http://218.68.54.13:8888/rtp/225.1.2.190:5002
天津新闻,http://221.196.152.238:8888/rtp/225.1.1.130:5002
天津影视,http://221.196.152.238:8888/rtp/225.1.1.149:5002
天津都市,http://221.196.152.238:8888/rtp/225.1.1.128:5002
天津体育,http://221.196.152.238:8888/rtp/225.1.1.122:5002
天津科教,http://221.196.152.238:8888/rtp/225.1.1.129:5002
天津少儿,http://221.196.152.238:8888/rtp/225.1.1.125:5002
天津IPTV,http://221.196.152.238:8888/rtp/225.1.2.123:5002
4K影视,http://221.196.152.238:8888/rtp/225.1.2.190:5002
天津新闻,http://60.25.111.65:8888/rtp/225.1.1.130:5002
天津影视,http://60.25.111.65:8888/rtp/225.1.1.149:5002
天津都市,http://60.25.111.65:8888/rtp/225.1.1.128:5002
天津体育,http://60.25.111.65:8888/rtp/225.1.1.122:5002
天津科教,http://60.25.111.65:8888/rtp/225.1.1.129:5002
天津少儿,http://60.25.111.65:8888/rtp/225.1.1.125:5002
天津IPTV,http://60.25.111.65:8888/rtp/225.1.2.123:5002
4K影视,http://60.25.111.65:8888/rtp/225.1.2.190:5002
江苏新闻,http://49.84.200.230:8888/rtp/239.49.8.120:8000
江苏城市,http://49.84.200.230:8888/rtp/239.49.8.107:8000
江苏教育,http://49.84.200.230:8888/rtp/239.49.8.122:8000
江苏体育休闲,http://49.84.200.230:8888/rtp/239.49.8.117:8000
江苏影视,http://49.84.200.230:8888/rtp/239.49.8.118:8000
江苏综艺,http://49.84.200.230:8888/rtp/239.49.8.108:8000
江苏新闻,http://49.77.2.145:8888/rtp/239.49.8.120:8000
江苏城市,http://49.77.2.145:8888/rtp/239.49.8.107:8000
江苏教育,http://49.77.2.145:8888/rtp/239.49.8.122:8000
江苏体育休闲,http://49.77.2.145:8888/rtp/239.49.8.117:8000
江苏影视,http://49.77.2.145:8888/rtp/239.49.8.118:8000
江苏综艺,http://49.77.2.145:8888/rtp/239.49.8.108:8000
江苏新闻,http://180.124.124.251:4022/rtp/239.49.8.120:8000
江苏城市,http://180.124.124.251:4022/rtp/239.49.8.107:8000
江苏教育,http://180.124.124.251:4022/rtp/239.49.8.122:8000
江苏体育休闲,http://180.124.124.251:4022/rtp/239.49.8.117:8000
江苏影视,http://180.124.124.251:4022/rtp/239.49.8.118:8000
江苏综艺,http://180.124.124.251:4022/rtp/239.49.8.108:8000
江苏新闻,http://222.95.99.231:8888/rtp/239.49.8.120:8000
江苏城市,http://222.95.99.231:8888/rtp/239.49.8.107:8000
江苏教育,http://222.95.99.231:8888/rtp/239.49.8.122:8000
江苏体育休闲,http://222.95.99.231:8888/rtp/239.49.8.117:8000
江苏影视,http://222.95.99.231:8888/rtp/239.49.8.118:8000
江苏综艺,http://222.95.99.231:8888/rtp/239.49.8.108:8000
江苏新闻,http://117.62.63.180:8888/rtp/239.49.8.120:8000
江苏城市,http://117.62.63.180:8888/rtp/239.49.8.107:8000
江苏教育,http://117.62.63.180:8888/rtp/239.49.8.122:8000
江苏体育休闲,http://117.62.63.180:8888/rtp/239.49.8.117:8000
江苏影视,http://117.62.63.180:8888/rtp/239.49.8.118:8000
江苏综艺,http://117.62.63.180:8888/rtp/239.49.8.108:8000
江苏新闻,http://49.83.246.192:7000/rtp/239.49.8.120:8000
江苏城市,http://49.83.246.192:7000/rtp/239.49.8.107:8000
江苏教育,http://49.83.246.192:7000/rtp/239.49.8.122:8000
江苏体育休闲,http://49.83.246.192:7000/rtp/239.49.8.117:8000
江苏影视,http://49.83.246.192:7000/rtp/239.49.8.118:8000
江苏综艺,http://49.83.246.192:7000/rtp/239.49.8.108:8000
陕西影视,http://36.46.99.160:8009/rtp/239.112.205.21:5140
西部电影,http://36.46.99.160:8009/rtp/239.111.205.41:5140
陕西影视,http://36.47.82.53:8010/rtp/239.112.205.21:5140
西部电影,http://36.47.82.53:8010/rtp/239.111.205.41:5140
陕西影视,http://36.46.99.160:8025/rtp/239.112.205.21:5140
西部电影,http://36.46.99.160:8025/rtp/239.111.205.41:5140
陕西影视,http://36.47.82.53:8013/rtp/239.112.205.21:5140
西部电影,http://36.47.82.53:8013/rtp/239.111.205.41:5140
峨眉电影,http://118.112.98.162:8888/rtp/239.93.0.252:5140
四川影视文艺,http://118.112.98.162:8888/rtp/239.93.0.166:5140
四川影视文艺,http://118.112.98.162:8888/rtp/239.93.1.195:5140
爱怀旧,http://118.112.98.162:8888/rtp/239.93.42.21:5140
爱喜剧,http://118.112.98.162:8888/rtp/239.93.42.9:5140
爱科幻,http://118.112.98.162:8888/rtp/239.93.42.10:5140
爱院线,http://118.112.98.162:8888/rtp/239.93.42.11:5140
爱谍战,http://118.112.98.162:8888/rtp/239.93.42.14:5140
爱经典,http://118.112.98.162:8888/rtp/239.93.42.13:5140
爱悬疑,http://118.112.98.162:8888/rtp/239.93.42.12:5140
爱青春,http://118.112.98.162:8888/rtp/239.93.42.16:5140
爱都市,http://118.112.98.162:8888/rtp/239.93.42.15:5140
湘西综合,http://223.145.224.127:8000/rtp/239.76.245.208:1234
湘西综合,http://223.145.224.127:8000/rtp/239.76.245.209:1234
张家界综合HD,http://223.145.224.127:8000/rtp/239.76.245.234:1234
张家界2综合HD,http://223.145.224.127:8000/rtp/239.76.245.235:1234
湖南都市HD,http://223.145.224.127:8000/rtp/239.76.246.104:1234
湖南都市HD,http://223.145.224.127:8000/rtp/239.76.253.104:9000
湖南都市HD,http://223.145.224.127:8000/rtp/239.76.252.117:9000
湖南娱乐HD,http://223.145.224.127:8000/rtp/239.76.246.105:1234
湖南娱乐HD,http://223.145.224.127:8000/rtp/239.76.253.105:9000
湖南娱乐HD,http://223.145.224.127:8000/rtp/239.76.252.121:9000
湖南电影HD,http://223.145.224.127:8000/rtp/239.76.246.106:1234
湖南电影HD,http://223.145.224.127:8000/rtp/239.76.253.106:9000
湖南电影HD,http://223.145.224.127:8000/rtp/239.76.252.119:9000
湖南公共HD,http://223.145.224.127:8000/rtp/239.76.246.109:1234
湖南公共HD,http://223.145.224.127:8000/rtp/239.76.253.109:9000
湖南公共HD,http://223.145.224.127:8000/rtp/239.76.252.123:9000
湖南电视剧HD,http://223.145.224.127:8000/rtp/239.76.246.108:1234
湖南电视剧HD,http://223.145.224.127:8000/rtp/239.76.253.108:9000
湖南电视剧HD,http://223.145.224.127:8000/rtp/239.76.252.118:9000
湘西综合,http://118.249.5.15:8888/rtp/239.76.245.208:1234
湘西综合,http://118.249.5.15:8888/rtp/239.76.245.209:1234
张家界综合HD,http://118.249.5.15:8888/rtp/239.76.245.234:1234
张家界2综合HD,http://118.249.5.15:8888/rtp/239.76.245.235:1234
湖南都市HD,http://118.249.5.15:8888/rtp/239.76.246.104:1234
湖南都市HD,http://118.249.5.15:8888/rtp/239.76.253.104:9000
湖南都市HD,http://118.249.5.15:8888/rtp/239.76.252.117:9000
湖南娱乐HD,http://118.249.5.15:8888/rtp/239.76.246.105:1234
湖南娱乐HD,http://118.249.5.15:8888/rtp/239.76.253.105:9000
湖南娱乐HD,http://118.249.5.15:8888/rtp/239.76.252.121:9000
湖南电影HD,http://118.249.5.15:8888/rtp/239.76.246.106:1234
湖南电影HD,http://118.249.5.15:8888/rtp/239.76.253.106:9000
湖南电影HD,http://118.249.5.15:8888/rtp/239.76.252.119:9000
湖南公共HD,http://118.249.5.15:8888/rtp/239.76.246.109:1234
湖南公共HD,http://118.249.5.15:8888/rtp/239.76.253.109:9000
湖南公共HD,http://118.249.5.15:8888/rtp/239.76.252.123:9000
湖南电视剧HD,http://118.249.5.15:8888/rtp/239.76.246.108:1234
湖南电视剧HD,http://118.249.5.15:8888/rtp/239.76.253.108:9000
湖南电视剧HD,http://118.249.5.15:8888/rtp/239.76.252.118:9000
SiTV都市剧场,http://221.13.168.183:9001/rtp/239.16.20.38:10380
SiTV都市剧场,http://221.13.168.183:9001/rtp/239.16.10.232:2000
SiTV欢笑剧场,http://221.13.168.183:9001/rtp/239.16.20.39:10390
SiTV欢笑剧场,http://221.13.168.183:9001/rtp/239.16.10.233:2000
SiTV动漫秀场,http://221.13.168.183:9001/rtp/239.16.20.40:10400
SiTV动漫秀场,http://221.13.168.183:9001/rtp/239.16.10.234:2000
SiTV东方财经,http://221.13.168.183:9001/rtp/239.16.20.64:10640
SiTV东方财经,http://221.13.168.183:9001/rtp/239.16.10.234:2000
SiTV法制天地,http://221.13.168.183:9001/rtp/239.16.20.156:11560
河南4K试验,http://221.13.168.183:9001/rtp/239.16.10.210:2000
河南法制频道,http://42.237.178.36:4000/rtp/225.1.4.54:1083
河南民生频道,http://42.237.178.36:4000/rtp/225.1.4.53:1082
河南晴彩中原,http://42.237.178.36:4000/rtp/225.1.4.163:1203
河南都市频道高清,http://42.237.178.36:4000/rtp/225.1.4.52:1081
河南电视剧频道高清,http://42.237.178.36:4000/rtp/225.1.4.55:1084
河南公共频道高清,http://42.237.178.36:4000/rtp/225.1.4.58:1087
河南乡村频道高清,http://42.237.178.36:4000/rtp/225.1.4.120:1149
河南武术世界,http://42.237.178.36:4000/rtp/225.1.4.101:1130
河南移动戏曲,http://42.237.178.36:4000/rtp/225.1.4.206:1254
河南移动电视,http://42.237.178.36:4000/rtp/225.1.5.40:1350
💚内蒙古频道&爬虫,#genre#
内蒙古卫视HD,http://123.179.176.35:10000/rtp/239.29.0.2:5000
内蒙古经济,http://123.179.176.35:10000/rtp/239.29.0.212:5000
内蒙古新闻,http://123.179.176.35:10000/rtp/239.29.0.208:5000
内蒙古文体娱乐,http://123.179.176.35:10000/rtp/239.29.0.211:5000
内蒙古农牧,http://123.179.176.35:10000/rtp/239.29.0.209:5000
内蒙古少儿,http://123.179.176.35:10000/rtp/239.29.0.207:5000
呼市都市,http://123.179.176.35:10000/rtp/239.29.0.36:5000
呼市新闻,http://123.179.176.35:10000/rtp/239.29.0.35:5000
呼市影视,http://123.179.176.35:10000/rtp/239.29.0.37:5000
包头经济,http://123.179.176.35:10000/rtp/239.29.0.204:5000
包头生活,http://123.179.176.35:10000/rtp/239.29.0.112:5000
包头新闻,http://123.179.176.35:10000/rtp/239.29.0.111:5000
巴彦淖尔新闻,http://123.179.176.35:10000/rtp/239.29.0.25:5000
巴彦淖尔经济,http://123.179.176.35:10000/rtp/239.29.0.26:5000
巴彦淖尔影视,http://123.179.176.35:10000/rtp/239.29.0.27:5000
乌拉特前旗,http://123.179.176.35:10000/rtp/239.29.0.150:5000
内蒙古卫视,http://36.46.99.160:8009/rtp/239.112.205.55:5140
内蒙古卫视,http://36.47.82.53:8010/rtp/239.112.205.55:5140
内蒙古卫视,http://36.46.99.160:8025/rtp/239.112.205.55:5140
内蒙古卫视,http://36.47.82.53:8013/rtp/239.112.205.55:5140
💚卫视频道&爬虫,#genre#
湖南卫视,http://222.129.33.125:9001/rtp/239.3.1.132:8012
浙江卫视,http://222.129.33.125:9001/rtp/239.3.1.137:8036
江苏卫视,http://222.129.33.125:9001/rtp/239.3.1.135:8028
东方卫视,http://222.129.33.125:9001/rtp/239.3.1.136:8032
山东卫视,http://222.129.33.125:9001/rtp/239.3.1.209:8052
安徽卫视,http://222.129.33.125:9001/rtp/239.3.1.211:8064
湖北卫视,http://222.129.33.125:9001/rtp/239.3.1.138:8044
东南卫视,http://222.129.33.125:9001/rtp/239.3.1.156:8148
广东卫视,http://222.129.33.125:9001/rtp/239.3.1.142:8048
辽宁卫视,http://222.129.33.125:9001/rtp/239.3.1.210:8056
黑龙江卫视,http://222.129.33.125:9001/rtp/239.3.1.133:8016
深圳卫视,http://222.129.33.125:9001/rtp/239.3.1.134:8020
贵州卫视,http://222.129.33.125:9001/rtp/239.3.1.149:8076
天津卫视,http://222.129.33.125:9001/rtp/239.3.1.141:1234
河北卫视,http://222.129.33.125:9001/rtp/239.3.1.148:8072
重庆卫视,http://222.129.33.125:9001/rtp/239.3.1.122:8160
江西卫视,http://222.129.33.125:9001/rtp/239.3.1.123:8164
吉林卫视,http://222.129.33.125:9001/rtp/239.3.1.240:8172
北京卫视,http://222.129.33.125:9001/rtp/239.3.1.241:8000
湖南卫视,http://114.243.156.93:8888/rtp/239.3.1.132:8012
浙江卫视,http://114.243.156.93:8888/rtp/239.3.1.137:8036
江苏卫视,http://114.243.156.93:8888/rtp/239.3.1.135:8028
东方卫视,http://114.243.156.93:8888/rtp/239.3.1.136:8032
山东卫视,http://114.243.156.93:8888/rtp/239.3.1.209:8052
安徽卫视,http://114.243.156.93:8888/rtp/239.3.1.211:8064
湖北卫视,http://114.243.156.93:8888/rtp/239.3.1.138:8044
东南卫视,http://114.243.156.93:8888/rtp/239.3.1.156:8148
广东卫视,http://114.243.156.93:8888/rtp/239.3.1.142:8048
辽宁卫视,http://114.243.156.93:8888/rtp/239.3.1.210:8056
黑龙江卫视,http://114.243.156.93:8888/rtp/239.3.1.133:8016
深圳卫视,http://114.243.156.93:8888/rtp/239.3.1.134:8020
贵州卫视,http://114.243.156.93:8888/rtp/239.3.1.149:8076
天津卫视,http://114.243.156.93:8888/rtp/239.3.1.141:1234
河北卫视,http://114.243.156.93:8888/rtp/239.3.1.148:8072
重庆卫视,http://114.243.156.93:8888/rtp/239.3.1.122:8160
江西卫视,http://114.243.156.93:8888/rtp/239.3.1.123:8164
吉林卫视,http://114.243.156.93:8888/rtp/239.3.1.240:8172
北京卫视,http://114.243.156.93:8888/rtp/239.3.1.241:8000
湖南卫视,http://222.129.33.14:8888/rtp/239.3.1.132:8012
浙江卫视,http://222.129.33.14:8888/rtp/239.3.1.137:8036
江苏卫视,http://222.129.33.14:8888/rtp/239.3.1.135:8028
东方卫视,http://222.129.33.14:8888/rtp/239.3.1.136:8032
山东卫视,http://222.129.33.14:8888/rtp/239.3.1.209:8052
安徽卫视,http://222.129.33.14:8888/rtp/239.3.1.211:8064
湖北卫视,http://222.129.33.14:8888/rtp/239.3.1.138:8044
东南卫视,http://222.129.33.14:8888/rtp/239.3.1.156:8148
广东卫视,http://222.129.33.14:8888/rtp/239.3.1.142:8048
辽宁卫视,http://222.129.33.14:8888/rtp/239.3.1.210:8056
黑龙江卫视,http://222.129.33.14:8888/rtp/239.3.1.133:8016
深圳卫视,http://222.129.33.14:8888/rtp/239.3.1.134:8020
贵州卫视,http://222.129.33.14:8888/rtp/239.3.1.149:8076
天津卫视,http://222.129.33.14:8888/rtp/239.3.1.141:1234
河北卫视,http://222.129.33.14:8888/rtp/239.3.1.148:8072
重庆卫视,http://222.129.33.14:8888/rtp/239.3.1.122:8160
江西卫视,http://222.129.33.14:8888/rtp/239.3.1.123:8164
吉林卫视,http://222.129.33.14:8888/rtp/239.3.1.240:8172
北京卫视,http://222.129.33.14:8888/rtp/239.3.1.241:8000
湖南卫视,http://114.252.229.100:8000/rtp/239.3.1.132:8012
浙江卫视,http://114.252.229.100:8000/rtp/239.3.1.137:8036
江苏卫视,http://114.252.229.100:8000/rtp/239.3.1.135:8028
东方卫视,http://114.252.229.100:8000/rtp/239.3.1.136:8032
山东卫视,http://114.252.229.100:8000/rtp/239.3.1.209:8052
安徽卫视,http://114.252.229.100:8000/rtp/239.3.1.211:8064
湖北卫视,http://114.252.229.100:8000/rtp/239.3.1.138:8044
东南卫视,http://114.252.229.100:8000/rtp/239.3.1.156:8148
广东卫视,http://114.252.229.100:8000/rtp/239.3.1.142:8048
辽宁卫视,http://114.252.229.100:8000/rtp/239.3.1.210:8056
黑龙江卫视,http://114.252.229.100:8000/rtp/239.3.1.133:8016
深圳卫视,http://114.252.229.100:8000/rtp/239.3.1.134:8020
贵州卫视,http://114.252.229.100:8000/rtp/239.3.1.149:8076
天津卫视,http://114.252.229.100:8000/rtp/239.3.1.141:1234
河北卫视,http://114.252.229.100:8000/rtp/239.3.1.148:8072
重庆卫视,http://114.252.229.100:8000/rtp/239.3.1.122:8160
江西卫视,http://114.252.229.100:8000/rtp/239.3.1.123:8164
吉林卫视,http://114.252.229.100:8000/rtp/239.3.1.240:8172
北京卫视,http://114.252.229.100:8000/rtp/239.3.1.241:8000
湖南卫视,http://123.115.118.138:9000/rtp/239.3.1.132:8012
浙江卫视,http://123.115.118.138:9000/rtp/239.3.1.137:8036
江苏卫视,http://123.115.118.138:9000/rtp/239.3.1.135:8028
东方卫视,http://123.115.118.138:9000/rtp/239.3.1.136:8032
山东卫视,http://123.115.118.138:9000/rtp/239.3.1.209:8052
安徽卫视,http://123.115.118.138:9000/rtp/239.3.1.211:8064
湖北卫视,http://123.115.118.138:9000/rtp/239.3.1.138:8044
东南卫视,http://123.115.118.138:9000/rtp/239.3.1.156:8148
